state_district,election,name,party,incumbent_challenger_open,receipts,from_individuals,from_committees,from_candidate,disbursements,cash_on_hand,debts
PA13,2014,ADCOCK CARSON DEE,Republican Party,Open,300666.39,70666.39,0.0,230000.0,285594.93,15071.46,230000.0
PA13,2014,ARKOOSH VALERIE ANN,Democratic Party,Open,2059160.61,1248160.61,67500.0,743500.0,2042791.87,16368.74,743500.0
PA13,2014,BOYLE BRENDAN F,Democratic Party,Open,881682.12,450901.86,299300.0,131393.73,728984.54,152697.58,152937.82
PA13,2014,COHEN MARK B,Democratic Party,Open,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0
PA13,2014,DAYLIN LEACH B,Democratic Party,Open,1476727.97,1089507.29,98520.68,288700.0,1476727.97,0.0,0.0
PA13,2014,MARGOLIES-MEZVINSKY MARJORIE,Democratic Party,Open,1305189.0,1039839.0,66600.0,120000.0,1269079.79,36109.21,120000.0
PA13,2014,PLOSA-BOWSER BEVERLY,Republican Party,Open,27975.0,18725.0,50.0,9100.0,27714.59,260.41,0.0
PA13,2014,SAIDEL JONATHAN,Democratic Party,Open,7800.0,2800.0,5000.0,0.0,7800.0,0.0,0.0
PA14,2014,DOYLE MIKE,Democratic Party,Incumbent,620036.2,133667.0,483150.0,0.0,584887.58,248730.34,0.0
PA14,2014,BROOKS JANIS C DR,Democratic Party,Challenger,433.0,0.0,0.0,183.0,1037.0,290.0,3436.0
PA15,2014,DENT CHARLES W REP,Republican Party,Incumbent,1396343.25,722417.99,672482.86,0.0,745914.32,885435.34,0.0
PA16,2014,PITTS JOSEPH R,Republican Party,Incumbent,950382.36,150184.09,792770.0,0.0,627956.42,506371.88,0.0
PA16,2014,HOUGHTON THOMAS,Democratic Party,Challenger,59887.02,59187.02,700.0,0.0,43925.89,15961.13,0.0
PA16,2014,KITTAPPA RAJA,Democratic Party,Challenger,9827.0,9827.0,0.0,0.0,3753.3,6073.7,0.0
PA17,2014,CARTWRIGHT MATT MR,Democratic Party,Incumbent,1061729.29,815512.04,245200.0,0.0,422216.74,685475.26,390000.0
PA17,2014,CONNOLLY MATTHEW DONALD (MATT CONNOLL,Republican Party,Challenger,3555.0,3435.0,0.0,120.0,3013.51,646.49,0.0
PA17,2014,DIETZ MATTHEW H,Republican Party,Challenger,47571.06,47471.06,0.0,0.0,47571.06,0.0,0.0
PA17,2014,MOYLAN DAVID JOHN III MD,Republican Party,Challenger,44595.0,13220.0,1000.0,29875.0,45307.8,99.63,500.0
PA18,2014,MURPHY TIMOTHY,Republican Party,Incumbent,1427025.14,534182.66,890673.73,0.0,584988.36,963319.86,0.0
RI01,2014,CICILLINE DAVID N,Democratic Party,Incumbent,1068760.43,806619.03,259350.0,0.0,558777.27,526704.08,0.0
RI01,2014,LYNCH CORMICK,Republican Party,Challenger,7220.0,6870.0,100.0,250.0,3315.35,3904.65,2852.1
RI01,2014,TRAN STANFORD,Republican Party,Challenger,10548.99,5035.0,0.0,5513.99,2509.52,8039.47,5000.0
RI02,2014,LANGEVIN JAMES R. HONORABLE,Democratic Party,Incumbent,837558.52,361170.46,415810.0,0.0,582675.87,405000.77,42525.53
RI02,2014,REIS RHUE,Republican Party,Challenger,10635.0,9385.0,50.0,1200.0,6861.57,3773.43,1200.0
SC01,2014,BOSTIC CURTIS EILLIOTT,Republican Party,Open,334213.11,149350.78,3204.85,180000.0,334149.55,63.56,179218.15
SC01,2014,BRYANT ERIC LAWRENCE,Republican Party,Open,5880.66,125.0,0.0,5698.75,5935.66,195.0,5397.66
SC01,2014,COLBERT BUSCH ELIZABETH,Democratic Party,Open,2161201.3,1855633.89,189902.23,9000.0,1898630.92,262570.38,0.0
SC01,2014,FRASIER BENJAMIN JR,Democratic Party,Open,25550.0,0.0,0.0,0.0,35297.7,2788.0,0.0
SC01,2014,GROOMS LAWRENCE K,Republican Party,Open,385079.5,248129.5,36950.0,100000.0,384074.55,1004.95,34031.19
SC01,2014,KING JEFF,Republican Party,Open,4826.26,4474.0,0.0,352.26,4552.91,273.35,0.0
SC01,2014,KUHN JOHN,Republican Party,Open,745843.95,56803.0,0.0,689040.95,745843.95,0.0,0.0
SC01,2014,LARKIN TIMOTHY EDWARD,Republican Party,Open,7587.9,4687.9,0.0,2900.0,7441.78,146.12,2900.0
SC01,2014,LIMEHOUSE HARRY (CHIP) III,Republican Party,Open,1352828.98,200435.0,12750.0,1139643.98,1352828.98,0.0,0.0
SC01,2014,MCCOY PETER MICHAEL JR,Republican Party,Open,68338.95,68338.95,0.0,0.0,68338.95,0.0,0.0
SC01,2014,MOFFLY ELIZABETH,Republican Party,Open,216630.0,2630.0,0.0,214000.0,215293.21,1336.79,39000.0
SC01,2014,PATRICK ANDY,Republican Party,Open,99312.2,98062.2,1250.0,0.0,99312.2,0.0,0.0
SC01,2014,SKELLY MARTIN O,Democratic Party,Open,318563.67,66518.11,0.0,250000.0,318563.67,0.0,86654.77
SC01,2014,TURNER ROBERT E IV,Republican Party,Open,481009.84,162883.0,2500.0,314917.72,549486.59,-474.51,0.0
SC01,2014,HOFFMAN JONATHAN,Republican Party,Challenger,63209.57,60709.25,0.0,2500.0,64097.81,-929.55,7516.0
SC01,2014,NASH RAY W JR,Republican Party,Challenger,30177.45,24833.49,2100.0,2925.0,30177.45,0.0,1224.05
SC01,2014,SANFORD MARSHALL C. HON.,Republican Party,Challenger,1559046.44,1376039.32,167929.91,0.0,1233049.32,446657.67,0.0
SC02,2014,WILSON JOE THE HON.,Republican Party,Incumbent,823383.48,477786.67,328376.76,0.0,604868.68,223694.17,0.0
SC02,2014,GREENLEAF HARRY EDLOE II,Democratic Party,Challenger,43286.09,28708.43,1000.0,13577.66,37080.67,6418.48,10227.66
SC03,2014,DUNCAN JEFFREY D MR.,Republican Party,Incumbent,418754.15,149706.12,268000.0,0.0,359450.94,191344.77,0.0
SC03,2014,WROBLESKI-MULLIS BARBARA JO,Democratic Party,Challenger,7009.61,1835.16,0.0,5174.45,6586.31,1789.49,0.0
SC04,2014,GOWDY TREY,Republican Party,Incumbent,546512.32,213203.42,333308.9,0.0,405150.82,412318.18,0.0
SC05,2014,MULVANEY JOHN MICHAEL 'MICK',Republican Party,Incumbent,823567.83,280220.13,537408.85,0.0,589303.45,405946.43,138600.0
SC05,2014,ADAMS THOMAS A,Democratic Party,Challenger,28972.52,23769.0,0.0,5203.52,10214.52,18758.0,5203.52
SC06,2014,CLYBURN JAMES E.,Democratic Party,Incumbent,1728269.63,329211.1,1394189.18,0.0,1497641.59,1463938.05,4559.0
SC07,2014,RICE TOM,Republican Party,Incumbent,940363.14,593122.05,346289.28,0.0,507871.77,539245.45,24000.0
SC07,2014,TINUBU GLORIA BROMELL,Democratic Party,Challenger,109789.61,73329.16,15000.0,20335.8,103137.17,6682.03,355091.66
SD01,2014,NOEM KRISTI LYNN,Republican Party,Incumbent,1796956.84,1195036.89,596801.31,0.0,953728.83,977022.95,0.0
SD01,2014,ROBINSON CORINNA,Democratic Party,Challenger,137246.34,92591.04,17500.0,27152.43,132209.77,5036.57,20000.0
TN01,2014,ROE DAVID PHILLIP DR.,Republican Party,Incumbent,405173.61,405075.0,0.0,0.0,338962.31,456497.52,69900.0
TN02,2014,DUNCAN JOHN J REP. JR.,Republican Party,Incumbent,364637.66,106381.0,243000.0,0.0,329583.79,1604637.83,0.0
TN02,2014,ZACHARY JASON,Republican Party,Challenger,123759.45,109977.69,0.0,13662.65,97630.7,26903.06,0.0
TN03,2014,FLEISCHMANN CHARLES J,Republican Party,Incumbent,1166508.9,658127.65,508381.25,0.0,485228.49,702495.06,211807.55
TN03,2014,HEADRICK MARY MARGARET,Democratic Party,Challenger,60586.95,56290.32,0.0,3255.63,17290.9,45455.57,0.0
TN03,2014,WAMP THOMAS WESTON,Republican Party,Challenger,564542.7,553031.2,4000.0,7511.5,138744.66,425798.04,0.0
TN04,2014,DESJARLAIS SCOTT EUGENE,Republican Party,Incumbent,405134.83,349014.0,56031.25,0.0,229966.37,184505.19,0.0
TN04,2014,CARR JOE,Republican Party,Challenger,1284105.0,1056365.0,18175.0,0.0,1000800.72,442221.0,12633.0
TN04,2014,FAPARUSI OLUYOMI SR (FAPAS),Republican Party,Challenger,53969.42,45943.46,0.0,8025.96,52616.93,2015.57,0.0
TN04,2014,LANE STEVEN PATRICK,Republican Party,Challenger,31315.99,31195.99,0.0,120.0,28677.51,2638.48,0.0
TN04,2014,SHERRELL LENDA,Democratic Party,Challenger,455240.81,231853.21,10250.0,213133.2,321566.16,133674.65,185633.2
TN04,2014,TRACY JIM,Republican Party,Challenger,1397469.67,1177421.0,205621.0,13427.67,692355.7,705113.97,0.0
TN05,2014,COOPER JAMES H.S.,Democratic Party,Incumbent,565839.9,379129.0,184145.0,0.0,300027.1,959141.12,0.0
TN05,2014,CARTER CHRISTOPHER LYNN,Republican Party,Challenger,2899.0,135.0,0.0,2764.0,2764.0,135.0,0.0
TN05,2014,RIES BOB,Republican Party,Challenger,55340.0,10340.0,0.0,45140.0,9016.25,46361.96,40000.0
TN05,2014,SMITH  JOHN (BIG JOHN),Republican Party,Challenger,6598.0,2123.0,0.0,4474.0,7528.0,0.0,0.0
TN06,2014,BLACK DIANE L MRS.,Republican Party,Incumbent,983264.44,332153.2,636582.37,0.0,375270.37,927539.4,0.0
TN07,2014,BLACKBURN MARSHA MRS.,Republican Party,Incumbent,1602806.39,660271.94,934962.59,0.0,872265.2,1950696.8,7402.28
TN08,2014,FINCHER STEVE MR.,Republican Party,Incumbent,1412649.42,754507.64,634930.42,0.0,446264.53,2415949.16,0.0
TN08,2014,BRADLEY WES,Democratic Party,Challenger,0.0,0.0,0.0,0.0,78.0,295.0,0.0
TN08,2014,HART JAMES,Other,Challenger,1.2,0.0,0.0,0.0,423.1,1184.74,236108.6
TN08,2014,MILLS JOHN,Republican Party,Challenger,5000.0,0.0,0.0,5000.0,0.0,5000.0,5000.0
TN08,2014,PIVNICK LAWRENCE ALLEN,Democratic Party,Challenger,25602.0,602.0,0.0,25000.0,783.0,24818.0,0.0
TN09,2014,COHEN STEPHEN IRA,Democratic Party,Incumbent,525786.16,202582.08,322514.73,0.0,438942.14,887251.22,0.0
TN09,2014,BERGMANN CHARLOTTE,Republican Party,Challenger,27598.0,24100.0,650.0,2848.0,20841.0,6756.0,0.0
TN09,2014,JOINER GREGORY M.,Other,Challenger,570.0,0.0,0.0,570.0,563.0,7.0,0.0
TN09,2014,WILKINS RICKY E,Democratic Party,Challenger,241090.0,141090.0,0.0,100000.0,153785.84,87304.16,100000.0
TX01,2014,GOHMERT LOUIE,Republican Party,Incumbent,505610.81,396752.15,101900.0,0.0,451678.18,150668.9,0.0
TX01,2014,MCKELLAR SHIRLEY JONETTA  DR,Democratic Party,Challenger,29632.08,29632.08,0.0,0.0,23951.55,5842.78,3200.0
TX02,2014,POE TED,Republican Party,Incumbent,747259.85,483496.55,266037.07,0.0,347046.13,1832812.32,0.0
TX03,2014,JOHNSON SAM MR.,Republican Party,Incumbent,728552.37,338831.89,386968.02,0.0,979865.77,545673.56,0.0
TX03,2014,LINGENFELDER JOHN JR,Democratic Party,Challenger,0.0,0.0,0.0,0.0,971.0,-1767.42,102500.0
TX03,2014,"STRADER-DEAN CHRISTINA CAMILLE ""CAMI""",Republican Party,Challenger,3350.0,3300.0,0.0,50.0,3403.0,-53.0,0.0
TX04,2014,HALL RALPH MOODY,Republican Party,Incumbent,1082335.8,352879.05,596680.3,130000.0,841382.44,289920.42,148790.44
TX04,2014,ARTERBURN TONY EDWARD JR,Republican Party,Challenger,98953.01,20880.75,0.0,78072.26,98953.01,0.0,0.0
TX04,2014,GIGLIOTTI LOUIS PAUL PAUL MR,Republican Party,Challenger,112558.91,8245.0,0.0,103624.06,110428.13,3825.31,204624.06
TX04,2014,LAWSON BRENT,Republican Party,Challenger,7741.0,4535.0,0.0,3206.0,7739.0,0.0,0.0
TX04,2014,RATCLIFFE JOHN LEE,Republican Party,Challenger,1142474.63,429674.63,27500.0,685300.0,1122773.47,23325.16,685300.0
TX04,2014,STACY JOHN WILLIAM,Republican Party,Challenger,52320.0,24125.0,0.0,28195.0,47999.03,4320.97,23695.0
TX05,2014,HENSARLING JEB HON.,Republican Party,Incumbent,2673006.24,1384157.24,1234898.0,0.0,3084464.9,1472329.77,0.0
TX06,2014,BARTON JOE LINUS,Republican Party,Incumbent,942019.46,253779.0,475705.84,0.0,1292654.52,555291.85,0.0
TX06,2014,CHAUVIN ARLIN HUGH,Other,Challenger,0.0,0.0,0.0,0.0,350.0,1120.0,0.0
TX06,2014,COZAD DAVID EDWIN,Democratic Party,Challenger,9358.59,6151.59,0.0,1800.0,9261.54,259.35,1800.0
TX06,2014,KUCHAR FRANK CHARLES,Republican Party,Challenger,26115.94,25900.94,0.0,100.0,26170.83,0.0,0.0
TX07,2014,CULBERSON JOHN,Republican Party,Incumbent,521179.75,299993.75,220750.0,0.0,452951.65,100624.21,0.0
TX07,2014,CARGAS JAMES P,Democratic Party,Challenger,40026.84,31026.84,0.0,9000.0,38791.96,2281.26,10750.0
TX07,2014,SQUIERS LISSA,Democratic Party,Challenger,9998.0,6579.0,0.0,2130.0,10022.0,3.0,0.0
TX08,2014,BRADY KEVIN,Republican Party,Incumbent,2018388.2,439001.78,1223160.02,0.0,1010201.52,1325444.21,0.0
TX08,2014,MCMICHAEL CRAIG BRADLEY,Republican Party,Challenger,21141.77,20845.78,0.0,295.99,21049.34,92.43,0.0
TX09,2014,GREEN ALEXANDER,Democratic Party,Incumbent,287980.3,214648.0,64950.0,0.0,301710.83,161742.16,61398.34
TX10,2014,MCCAUL MICHAEL,Republican Party,Incumbent,1193794.46,568108.98,618631.2,0.0,1160051.79,62167.77,161018.22
TX10,2014,CADIEN TAWANA W.,Democratic Party,Challenger,2848.97,804.0,0.0,2000.0,2910.48,-61.51,31243.37
TX11,2014,CONAWAY MICHAEL HONORABLE,Republican Party,Incumbent,1587781.14,827079.09,750470.92,0.0,1051453.59,1142388.53,0.0
TX11,2014,BROWN MARVEN WADE,Republican Party,Challenger,10690.85,7653.77,0.0,2287.08,10505.73,340.12,0.0
TX12,2014,GRANGER KAY,Republican Party,Incumbent,1093233.44,692428.5,400206.35,0.0,938652.26,273724.1,5009.59
TX12,2014,GREENE MARK,Democratic Party,Challenger,46973.0,39863.0,0.0,10.0,36858.0,10113.0,0.0
TX13,2014,THORNBERRY MAC,Republican Party,Incumbent,1250533.94,726498.6,520004.86,0.0,1290583.94,421550.31,0.0
TX13,2014,BARLOW PAMELA LEE  DVM,Republican Party,Challenger,22663.0,2366.0,0.0,200.0,18671.0,4063.0,0.0
TX13,2014,HAYS ELAINE,Republican Party,Challenger,166493.24,133083.47,0.0,32605.01,166641.78,-148.54,400.0
TX14,2014,WEBER RANDY,Republican Party,Incumbent,589722.59,396858.79,192299.83,400.0,295266.14,338986.24,226500.0
TX14,2014,BROWN DONALD GLENN JR,Democratic Party,Challenger,10509.56,7909.56,0.0,0.0,9732.61,990.52,0.0
TX15,2014,HINOJOSA RUBEN E.,Democratic Party,Incumbent,355502.68,121080.86,232500.0,0.0,237026.68,295160.47,0.0
TX15,2014,CARLILE DOUGLAS A,Republican Party,Challenger,9662.43,1520.0,0.0,8033.75,9662.43,0.0,4908.75
TX15,2014,ZAMORA EDDIE,Republican Party,Challenger,64980.55,63930.55,0.0,1050.0,62971.59,6775.26,0.0
TX16,2014,O'ROURKE ROBERT (BETO),Democratic Party,Incumbent,391025.21,271125.21,119900.0,0.0,191112.38,266832.95,0.0
TX17,2014,FLORES BILL,Republican Party,Incumbent,1299631.51,530864.06,513426.85,250076.73,937578.51,568175.19,345373.3
TX18,2014,LEE SHEILA JACKSON,Democratic Party,Incumbent,239840.0,134840.0,104500.0,0.0,154671.01,245463.33,0.0
TX18,2014,DUHON MAURICE ,Other,Challenger,50.0,0.0,0.0,50.0,0.0,50.0,0.0
TX18,2014,SEIBERT SEAN,Republican Party,Challenger,3303.0,3303.0,0.0,0.0,5851.79,1382.2,10000.0
TX19,2014,NEUGEBAUER RANDY HONORABLE,Republican Party,Incumbent,1299166.79,539788.78,752205.83,0.0,1442344.21,748157.58,5070.21
TX19,2014,MARCHBANKS JAMES NEAL,Democratic Party,Challenger,47929.92,32506.5,0.0,8323.42,38306.27,9723.65,13596.7
TX19,2014,MAY DONALD ROBERT LEE,Republican Party,Challenger,74431.37,38281.0,2000.0,34040.37,70884.32,4412.17,76787.53
TX20,2014,CASTRO JOAQUIN MR.,Democratic Party,Incumbent,960028.24,488188.11,471800.0,0.0,750006.92,357075.55,0.0
TX21,2014,SMITH LAMAR,Republican Party,Incumbent,1171015.43,543086.0,621379.13,0.0,1166601.3,880972.81,0.0
TX21,2014,MCCALL BRIAN MATTHEW,Republican Party,Challenger,130884.85,94685.0,0.0,36075.36,129219.56,1665.29,36000.0
TX22,2014,OLSON PETER G.,Republican Party,Incumbent,1125827.82,638087.4,481744.38,0.0,827891.03,444998.52,0.0
TX22,2014,GIBSON MARK,Democratic Party,Challenger,22894.26,0.0,0.0,0.0,21403.48,1490.0,0.0
TX23,2014,GALLEGO PETE,Democratic Party,Incumbent,1655803.55,855877.05,786530.0,0.0,876411.53,814283.82,0.0
TX23,2014,CANSECO FRANCISCO RAUL QUICO R.,Republican Party,Challenger,301343.77,268454.42,26000.0,0.0,492945.86,127931.16,1068604.24
TX23,2014,HURD WILLIAM,Republican Party,Challenger,719305.24,580605.24,43500.0,95200.0,569116.09,150189.15,70000.0
TX23,2014,LOWRY ROBERT CHARLES,Republican Party,Challenger,35307.42,28060.96,0.0,7246.46,35383.03,-75.61,7246.46
TX24,2014,MARCHANT KENNY E MR.,Republican Party,Incumbent,566393.93,95314.08,430350.0,0.0,215609.88,856184.32,0.0
TX24,2014,MCGEHEARTY PATRICK  FABIAN,Democratic Party,Challenger,9496.0,2796.0,0.0,1500.0,7721.0,1773.0,1500.0
TX25,2014,WILLIAMS ROGER,Republican Party,Incumbent,1496672.93,1020824.74,391901.62,23000.0,887567.97,676713.86,339195.05
TX25,2014,GOURD STUART NELSON,Democratic Party,Challenger,12771.0,2561.0,0.0,5709.0,12771.0,0.0,0.0
TX25,2014,MONTOYA MARCO,Democratic Party,Challenger,18650.54,5763.4,5.0,12882.14,14297.39,4353.15,12682.14
TX26,2014,BURGESS MICHAEL C. DR.,Republican Party,Incumbent,908879.99,199292.31,700153.38,0.0,795941.18,208373.67,0.0
TX26,2014,KRAUSE JOEL AUGUST,Republican Party,Challenger,47757.0,1500.0,0.0,46257.0,46693.0,640.0,0.0
TX27,2014,FARENTHOLD RANDOLPH BLAKE,Republican Party,Incumbent,881828.11,552749.43,316400.0,0.0,463400.66,419900.17,101212.97
TX27,2014,REED WESLEY CRAIG,Democratic Party,Challenger,169432.6,114592.6,54500.0,340.0,54948.42,114484.18,4735.48
TX28,2014,CUELLAR HENRY R.,Democratic Party,Incumbent,1174594.86,583741.44,569392.29,13500.0,655757.19,1264207.31,0.0
TX29,2014,GREEN RAYMOND E. 'GENE',Democratic Party,Incumbent,670625.72,120620.01,544466.12,0.0,493377.49,1047004.23,200.0
TX30,2014,JOHNSON EDDIE BERNICE,Democratic Party,Incumbent,419713.66,142963.66,272250.0,0.0,314099.68,173434.44,0.0
TX30,2014,CARAWAY BARBARA LEN MALLORY,Democratic Party,Challenger,45570.0,29970.0,0.0,13000.0,59951.0,-14957.64,18875.0
TX31,2014,CARTER JOHN R. REP.,Republican Party,Incumbent,759926.37,390408.33,369302.9,0.0,615298.12,609287.45,0.0
TX31,2014,MINOR LOUIE JR,Democratic Party,Challenger,61821.37,47700.87,7775.0,3745.5,60568.35,1253.02,1376.15
TX32,2014,SESSIONS PETE MR.,Republican Party,Incumbent,2024270.24,970943.59,1008216.1,0.0,2402692.55,740280.36,0.0
TX32,2014,PEREZ FRANK ANTHONY,Democratic Party,Challenger,9815.0,2740.0,0.0,2100.0,5439.74,4375.26,12815.07
TX32,2014,PIERSON KATRINA LANETTE,Republican Party,Challenger,227263.06,211589.94,11317.6,0.0,227263.06,0.0,0.0
TX33,2014,VEASEY MARC ALLISON MR.,Democratic Party,Incumbent,1132175.73,587158.67,535249.98,0.0,947623.83,204758.59,0.0
TX33,2014,SANCHEZ THOMAS CARL,Democratic Party,Challenger,1484970.0,7100.0,2500.0,1475000.0,1480355.14,4664.86,250000.0
TX34,2014,VELA FILEMON MR.,Democratic Party,Incumbent,604266.52,310371.52,293895.0,0.0,587052.35,121800.62,78372.51
TX34,2014,SMITH LARRY STANLEY,Republican Party,Challenger,82946.5,79749.5,0.0,3197.0,82473.81,471.15,0.0
TX35,2014,DOGGETT LLOYD,Democratic Party,Incumbent,701630.08,375011.34,262500.0,0.0,383517.55,2928572.08,0.0
TX35,2014,NARVAIZ SUSAN,Republican Party,Challenger,25610.74,10900.0,5000.0,9635.0,25118.58,1895.14,80383.82
TX36,2014,AMDUR JOHN,Republican Party,Open,131860.36,31860.36,0.0,100000.0,80279.3,51581.06,0.0
TX36,2014,BABIN BRIAN,Republican Party,Open,719905.3,492055.3,133875.0,78225.0,645680.97,74224.33,67000.0
TX36,2014,CENTILLI DOUG,Republican Party,Open,266066.74,222316.74,43750.0,0.0,240764.92,24558.32,0.0
TX36,2014,COLE MICHAEL KENNETH JR.,Democratic Party,Open,14138.64,4138.64,7000.0,3000.0,11836.82,2301.82,3000.0
TX36,2014,FITZGERALD JOHN PHILIP,Republican Party,Open,27450.0,5050.0,0.0,22400.0,26255.0,1193.0,7500.0
TX36,2014,MANLOVE JOHN,Republican Party,Open,190741.31,68500.0,5000.0,117241.31,190741.31,0.0,23716.33
TX36,2014,MEYER CHARLES B,Republican Party,Open,3500.0,300.0,0.0,3200.0,9030.39,0.0,0.0
TX36,2014,MORRELL KIM,Republican Party,Open,26011.0,16011.0,0.0,10000.0,26010.0,0.0,10000.0
TX36,2014,NORMAN DAVID,Republican Party,Open,76000.0,10500.0,2500.0,63000.0,75964.64,35.36,9379.99
TX36,2014,RILEY ROBIN,Republican Party,Open,109515.68,15195.0,0.0,94320.68,109515.68,0.0,0.0
TX36,2014,STREUSAND BENJAMIN EARL,Republican Party,Open,1392217.19,80225.87,3521.25,1301030.07,1360670.58,33774.74,1300529.0
UT01,2014,WONNACOTT BRIAN,Democratic Party,Challenger,209.0,0.0,0.0,209.0,0.0,160.0,0.0
UT01,2014,BISHOP ROBERT,Republican Party,Incumbent,302469.79,70904.0,230500.0,0.0,219898.76,96681.32,49859.2
UT01,2014,BOWDEN CRAIG RICHARD,Other,Challenger,1334.0,515.0,0.0,819.0,1326.0,9.0,0.0
UT01,2014,CLEMENS PETER C,Democratic Party,Challenger,85380.0,71380.0,2000.0,12000.0,84379.2,0.0,12000.0
UT01,2014,MCALEER DONNA,Democratic Party,Challenger,153436.41,132436.41,21000.0,0.0,72429.18,82926.59,0.0
UT02,2014,STEWART CHRIS,Republican Party,Incumbent,536034.0,225014.5,311000.0,0.0,359578.28,214888.18,0.0
UT02,2014,BARRON BILL,Other,Challenger,8998.62,8985.0,0.0,10.0,6402.0,5624.0,0.0
UT02,2014,HARTMAN ZACHARY A,Republican Party,Challenger,17100.0,0.0,0.0,17100.0,17100.0,0.0,17100.0
UT02,2014,MEYERS LARRY MICHAEL,Republican Party,Challenger,4312.0,4028.0,0.0,234.0,4311.0,0.0,0.0
UT02,2014,ROBLES LUZ M,Democratic Party,Challenger,133394.54,132644.54,750.0,0.0,113494.55,20274.99,0.0
UT03,2014,CHAFFETZ JASON,Republican Party,Incumbent,688271.44,234379.74,407874.95,0.0,550120.36,255944.37,0.0
UT03,2014,TRYON STEPHEN P.,Other,Challenger,13758.0,0.0,0.0,13758.0,9843.0,3914.0,0.0
UT04,2014,FUEHR BOB,Republican Party,Open,364058.2,17400.0,0.0,346658.2,362402.9,1655.3,368743.15
UT04,2014,JOHNSON JENNIFER ,Republican Party,Open,5000.0,0.0,0.0,5000.0,5000.0,0.0,0.0
UT04,2014,LOVE MIA,Republican Party,Open,2854742.88,2632664.87,184370.0,0.0,2116713.56,872869.86,0.0
UT04,2014,OWENS H DOUGLAS,Democratic Party,Open,294470.32,290970.32,1000.0,0.0,84797.72,209672.6,0.0
VT01,2014,WELCH PETER,Democratic Party,Incumbent,838950.57,301607.8,533416.77,0.0,533832.07,1544219.69,0.0
VT01,2014,DONKA MARK,Republican Party,Challenger,6917.45,6917.45,0.0,0.0,3684.36,3233.09,0.0
VA01,2014,MARSHALL ROBERT G,Republican Party,Challenger,79286.9,76286.9,3000.0,0.0,45963.53,33323.37,10475.96
VA01,2014,WITTMAN ROBERT J,Republican Party,Incumbent,939226.45,461104.3,477550.0,138.03,448136.62,1042899.93,0.0
VA01,2014,MOSHER NORMAN GARDNER,Democratic Party,Challenger,11265.0,11265.0,0.0,0.0,5851.67,5413.33,1189.27
VA01,2014,RIEDEL ANTHONY TROY,Republican Party,Challenger,24506.88,17260.51,0.0,7246.37,25034.01,-527.13,0.0
VA02,2014,RIGELL EDWARD SCOTT MR.,Republican Party,Incumbent,1250793.0,702322.78,483741.93,14222.5,495505.28,759479.92,549500.0
VA02,2014,PATRICK SUZANNE D,Democratic Party,Challenger,465833.62,393827.23,68519.56,0.0,197633.62,268200.0,0.0
VA03,2014,SCOTT ROBERT C.,Democratic Party,Incumbent,341877.97,98207.97,240190.0,0.0,204491.24,199080.56,3191.43
VA04,2014,FORBES J. RANDY,Republican Party,Incumbent,1100676.13,715297.23,369630.0,0.0,698761.41,591777.27,0.0
VA05,2014,HURT ROBERT,Republican Party,Incumbent,961026.74,374292.9,551358.45,0.0,558711.53,531211.24,0.0
VA05,2014,GAUGHAN WALTER LAWRENCE,Democratic Party,Challenger,10759.0,10759.0,0.0,0.0,7729.21,3029.79,0.0
VA05,2014,HUDSON BENJAMIN LENWARD,Democratic Party,Challenger,46692.0,2907.0,0.0,42440.0,9629.0,37063.0,0.0
VA06,2014,GOODLATTE ROBERT W.,Republican Party,Incumbent,1852509.68,649550.8,1043666.94,0.0,1134992.29,1231252.39,0.0
VA06,2014,ELDER BRUCE A,Democratic Party,Challenger,49987.29,49987.29,0.0,0.0,49987.29,0.0,0.0
VA07,2014,BRAT DAVID ALAN,Republican Party,Challenger,611189.28,570969.54,32100.0,1075.0,392316.23,218873.05,0.0
VA07,2014,DICKINSON MICHAEL R,Democratic Party,Challenger,4547.5,1421.3,0.0,3126.2,3519.54,1027.96,2126.2
VA07,2014,TRAMMELL JOHN K,Democratic Party,Challenger,155003.13,154003.13,900.0,100.0,13803.78,141199.35,10832.35
VA08,2014,BARTOW DENNIS,Republican Party,Open,9239.77,4697.0,0.0,4466.77,9239.77,0.0,0.0
VA08,2014,BECK GWENDOLYN,Other,Open,12150.0,12150.0,0.0,0.0,1670.24,10479.76,0.0
VA08,2014,BEYER DONALD STERNOFF JR,Democratic Party,Open,1925902.19,1234495.02,179197.55,512181.73,1877324.46,48577.73,250000.0
VA08,2014,CARSON JEFFREY S,Other,Open,13516.9,11636.26,1880.64,0.0,5002.49,8514.41,0.0
VA08,2014,CHATMAN LAVERN,Democratic Party,Open,436026.83,410026.83,6000.0,0.0,436917.56,-890.73,4000.0
VA08,2014,EBBIN ADAM,Democratic Party,Open,327309.59,311276.05,15825.0,0.0,316123.17,11186.42,1240.98
VA08,2014,EDMOND MICAH K,Republican Party,Open,65140.37,52535.0,5000.0,2605.0,46532.13,18608.24,588.3
VA08,2014,EUILLE WILLIAM D BILL,Democratic Party,Open,400019.21,396869.21,2650.0,500.0,382984.87,17034.34,0.0
VA08,2014,HOPE PATRICK ALAN,Democratic Party,Open,300156.82,209785.77,80271.05,10100.0,293649.28,6507.54,31835.0
VA08,2014,HYRA DEREK,Democratic Party,Open,35128.64,34238.95,0.0,889.69,23658.55,11470.09,1575.38
